COD_ZONA,EMPREGOS_POR_VINCULO_EMPREGATICIO,QTD
93,Trabalhador Familiar,0
94,Assalariado com Carteira,13287.345711541808
94,Assalariado sem Carteira,1126.276126052178
94,Funcionário Público,516.6496200404378
94,Autônomo,3489.240612048645
94,Empregador,365.9391266022479
94,Profissional Liberal,467.0040970374397
94,Dono de Negócio Familiar,308.82432024208316
94,Trabalhador Familiar,0
95,Assalariado com Carteira,4466.7172121534295
95,Assalariado sem Carteira,359.59964726308846
95,Funcionário Público,0
95,Autônomo,2370.7410635496226
95,Empregador,777.2521310096981
95,Profissional Liberal,1638.6435659081576
95,Dono de Negócio Familiar,35.61596829838714
95,Trabalhador Familiar,0
96,Assalariado com Carteira,9492.536369432453
96,Assalariado sem Carteira,412.95318529040077
96,Funcionário Público,339.6983833649009
96,Autônomo,1075.288645464328
96,Empregador,123.14993931933842
96,Profissional Liberal,535.1102514074896
96,Dono de Negócio Familiar,0
96,Trabalhador Familiar,0
97,Assalariado com Carteira,8231.156134819981
97,Assalariado sem Carteira,1471.6454299995864
97,Funcionário Público,223.13408984615393
97,Autônomo,2576.8872685887472
97,Empregador,525.3570639828758
97,Profissional Liberal,818.3332718899387
97,Dono de Negócio Familiar,92.31273935195492
97,Trabalhador Familiar,0
98,Assalariado com Carteira,7221.008103271229
98,Assalariado sem Carteira,197.69878500567228
98,Funcionário Público,0
98,Autônomo,717.764831672375
98,Empregador,0
98,Profissional Liberal,12.436694400000013
98,Dono de Negócio Familiar,351.5366624987547
98,Trabalhador Familiar,0
99,Assalariado com Carteira,19087.542422389648
99,Assalariado sem Carteira,173.79983711940284
99,Funcionário Público,442.1435486424192
99,Autônomo,2767.7716108415652
99,Empregador,375.3291716908923
99,Profissional Liberal,44.81297975884269
99,Dono de Negócio Familiar,44.82369244782612
99,Trabalhador Familiar,0
100,Assalariado com Carteira,26572.30498493973
100,Assalariado sem Carteira,2511.6735080159233
100,Funcionário Público,1102.951391717612
100,Autônomo,4566.135022735342
100,Empregador,952.9876439007214
100,Profissional Liberal,3558.946010467011
100,Dono de Negócio Familiar,949.7918754357631
100,Trabalhador Familiar,202.33416528301876
101,Assalariado com Carteira,5636.527243176118
101,Assalariado sem Carteira,0
101,Funcionário Público,1133.1267864808917
101,Autônomo,3502.98109055378
101,Empregador,306.3437781304586
101,Profissional Liberal,323.6553543783678
101,Dono de Negócio Familiar,44.10007363218386
101,Trabalhador Familiar,44.10007363218386
102,Assalariado com Carteira,4117.858415851535
102,Assalariado sem Carteira,597.6314604628458
102,Funcionário Público,99.93180628327426
102,Autônomo,2495.567829680468
102,Empregador,150.52539390958913
102,Profissional Liberal,379.66363824642724
102,Dono de Negócio Familiar,285.5754121095888
102,Trabalhador Familiar,49.369675205479396
103,Assalariado com Carteira,2247.192287438837
103,Assalariado sem Carteira,9.24855974712644
103,Funcionário Público,0
103,Autônomo,549.6726903639158
103,Empregador,18.49711949425288
103,Profissional Liberal,55.49135848275863
103,Dono de Negócio Familiar,41.85166859770116
103,Trabalhador Familiar,0
104,Assalariado com Carteira,1077.7287434132406
104,Assalariado sem Carteira,444.38964617822205
104,Funcionário Público,390.2197746989078
104,Autônomo,991.5213997433464
104,Empregador,18.851867628865868
104,Profissional Liberal,424.59062325772953
104,Dono de Negócio Familiar,224.02066778644993
104,Trabalhador Familiar,45.578313927834785
105,Assalariado com Carteira,11231.354923785106
105,Assalariado sem Carteira,395.7322273882689
105,Funcionário Público,67.71863136111108
105,Autônomo,3246.0033622863666
105,Empregador,238.87819431343894
105,Profissional Liberal,456.89717406920096
105,Dono de Negócio Familiar,458.3898181054129
105,Trabalhador Familiar,417.73514117617117
106,Assalariado com Carteira,13038.591704553666
106,Assalariado sem Carteira,1339.6257172112632
106,Funcionário Público,1011.1259954875952
106,Autônomo,4367.416852054747
106,Empregador,620.2410998974997
106,Profissional Liberal,0
106,Dono de Negócio Familiar,576.6986512493904
106,Trabalhador Familiar,0
107,Assalariado com Carteira,8053.943397862741
107,Assalariado sem Carteira,456.171076754918
107,Funcionário Público,1466.7082794560863
107,Autônomo,1404.3108996840074
107,Empregador,369.013225807152
107,Profissional Liberal,799.5017410869197
107,Dono de Negócio Familiar,295.64922915559947
107,Trabalhador Familiar,0
108,Assalariado com Carteira,12041.380392474715
108,Assalariado sem Carteira,520.9319663293271
108,Funcionário Público,146.4015539024677
108,Autônomo,2404.089896989396
108,Empregador,97.90387362010327
108,Profissional Liberal,12.75141565
108,Dono de Negócio Familiar,215.8849537305831
108,Trabalhador Familiar,105.07526771223019
109,Assalariado com Carteira,10438.557198311795
109,Assalariado sem Carteira,2379.279096983589
109,Funcionário Público,1171.8799606962928
109,Autônomo,14757.725655164133
109,Empregador,117.59703220644249
109,Profissional Liberal,0
109,Dono de Negócio Familiar,5102.636201592738
109,Trabalhador Familiar,417.43728785999934
110,Assalariado com Carteira,6765.0080411925155
110,Assalariado sem Carteira,743.4724465621882
110,Funcionário Público,0
110,Autônomo,6387.373364713831
110,Empregador,1631.7558406448643
110,Profissional Liberal,350.8757402566603
110,Dono de Negócio Familiar,1242.1255560575305
110,Trabalhador Familiar,0
111,Assalariado com Carteira,8173.443834238919
111,Assalariado sem Carteira,675.864967345627
111,Funcionário Público,630.8803655489879
111,Autônomo,4909.668733305794
111,Empregador,737.2020251707313
111,Profissional Liberal,999.1594650279227
111,Dono de Negócio Familiar,1600.648397247645
111,Trabalhador Familiar,0
112,Assalariado com Carteira,7233.251908379024
112,Assalariado sem Carteira,397.852249631781
112,Funcionário Público,437.37172317289526
112,Autônomo,4974.705325493071
112,Empregador,488.9640730084932
112,Profissional Liberal,0
112,Dono de Negócio Familiar,352.08060412121205
112,Trabalhador Familiar,0
113,Assalariado com Carteira,12687.726608868143
113,Assalariado sem Carteira,299.80105691401894
113,Funcionário Público,0
113,Autônomo,4171.1668434105
113,Empregador,501.74376202685784
113,Profissional Liberal,280.11145211104645
113,Dono de Negócio Familiar,431.26703130176986
113,Trabalhador Familiar,0
114,Assalariado com Carteira,0
114,Assalariado sem Carteira,0
114,Funcionário Público,0
114,Autônomo,210.67466585714286
114,Empregador,0
114,Profissional Liberal,0
114,Dono de Negócio Familiar,0
114,Trabalhador Familiar,0
115,Assalariado com Carteira,3458.744506943535
115,Assalariado sem Carteira,837.6263140151511
115,Funcionário Público,252.63391742544474
115,Autônomo,7681.933007604059
115,Empregador,0
115,Profissional Liberal,0
115,Dono de Negócio Familiar,553.880743884323
115,Trabalhador Familiar,0
116,Assalariado com Carteira,10696.272437740568
116,Assalariado sem Carteira,1839.8008047652959
116,Funcionário Público,1948.8699254789067
116,Autônomo,16065.322128904781
116,Empregador,0
116,Profissional Liberal,115.62552748809487
116,Dono de Negócio Familiar,1517.491188848548
116,Trabalhador Familiar,0
117,Assalariado com Carteira,5003.138604124882
117,Assalariado sem Carteira,152.05365603488397
117,Funcionário Público,743.378789333333
117,Autônomo,7628.750753938126
117,Empregador,408.3758651313806
117,Profissional Liberal,0
117,Dono de Negócio Familiar,2602.6252172549034
117,Trabalhador Familiar,0
118,Assalariado com Carteira,1822.4148251981044
118,Assalariado sem Carteira,197.8348872369349
118,Funcionário Público,0
118,Autônomo,1644.056299741974
118,Empregador,342.4324932923089
118,Profissional Liberal,0
118,Dono de Negócio Familiar,0
118,Trabalhador Familiar,0
119,Assalariado com Carteira,3691.7778091905275
119,Assalariado sem Carteira,1143.6683186818182
119,Funcionário Público,368.0118006818179
119,Autônomo,8381.558883358846
119,Empregador,383.76095802202394
119,Profissional Liberal,0
119,Dono de Negócio Familiar,0
119,Trabalhador Familiar,0
120,Assalariado com Carteira,0
120,Assalariado sem Carteira,0
120,Funcionário Público,0
120,Autônomo,0
120,Empregador,0
120,Profissional Liberal,0
120,Dono de Negócio Familiar,0
120,Trabalhador Familiar,0
121,Assalariado com Carteira,2419.805620546365
121,Assalariado sem Carteira,478.67305954347825
121,Funcionário Público,605.5605100121952
121,Autônomo,10522.158995810521
121,Empregador,1076.1556515000002
121,Profissional Liberal,0
121,Dono de Negócio Familiar,588.1903935581394
121,Trabalhador Familiar,0
122,Assalariado com Carteira,1718.1210745564713
122,Assalariado sem Carteira,295.0934050909091
122,Funcionário Público,256.38386124999994
122,Autônomo,6384.188442054503
122,Empregador,0
122,Profissional Liberal,0
122,Dono de Negócio Familiar,955.7325263255818
122,Trabalhador Familiar,0
123,Assalariado com Carteira,789.635100434972
123,Assalariado sem Carteira,418.482111826052
123,Funcionário Público,524.5815505333327
123,Autônomo,7875.201188833326
123,Empregador,0
123,Profissional Liberal,0
123,Dono de Negócio Familiar,0
123,Trabalhador Familiar,0
124,Assalariado com Carteira,5906.659246538444
124,Assalariado sem Carteira,2087.7297746794356
124,Funcionário Público,2384.9364279620127
124,Autônomo,6746.369334659459
124,Empregador,52.58742346666658
124,Profissional Liberal,0
124,Dono de Negócio Familiar,0
124,Trabalhador Familiar,480.2149750000002
125,Assalariado com Carteira,2644.3490467293236
125,Assalariado sem Carteira,83.011495125
125,Funcionário Público,269.6087604999999
125,Autônomo,7340.922766525415
125,Empregador,18.851867628865868
125,Profissional Liberal,44.81297975884269
125,Dono de Negócio Familiar,1968.217622524765
125,Trabalhador Familiar,0
126,Assalariado com Carteira,6283.577366792526
126,Assalariado sem Carteira,256.38386124999994
126,Funcionário Público,375.1105441825495
126,Autônomo,4477.565328619986
126,Empregador,0
126,Profissional Liberal,0
126,Dono de Negócio Familiar,636.9158821449273
126,Trabalhador Familiar,0
127,Assalariado com Carteira,11452.259391719253
127,Assalariado sem Carteira,1571.4515150034767
127,Funcionário Público,512.6156537647711
127,Autônomo,3848.1648530574216
127,Empregador,888.5733694128273
127,Profissional Liberal,659.0640021449273
127,Dono de Negócio Familiar,956.8882946751415
127,Trabalhador Familiar,0
128,Assalariado com Carteira,10139.885062066629
128,Assalariado sem Carteira,542.9687753182992
128,Funcionário Público,738.3876402500003
128,Autônomo,2143.596340505131
128,Empregador,51.97253748935792
128,Profissional Liberal,42.195094906637905
128,Dono de Negócio Familiar,33.22728757798169
128,Trabalhador Familiar,0
129,Assalariado com Carteira,9903.767713276684
129,Assalariado sem Carteira,2056.8001744022354
129,Funcionário Público,457.66010074106475
129,Autônomo,1363.2329903726452
129,Empregador,228.1951394576273
129,Profissional Liberal,285.12279655136257
129,Dono de Negócio Familiar,163.495739916373
129,Trabalhador Familiar,0
130,Assalariado com Carteira,1859.5035780425578
130,Assalariado sem Carteira,177.5488135555556
130,Funcionário Público,1544.9935254980592
130,Autônomo,276.72568867953674
130,Empregador,0
130,Profissional Liberal,0
130,Dono de Negócio Familiar,0
130,Trabalhador Familiar,0
131,Assalariado com Carteira,9506.923025135384
131,Assalariado sem Carteira,243.20218145565747
131,Funcionário Público,89.01925876250394
131,Autônomo,340.8979825256705
131,Empregador,727.2825585283026
131,Profissional Liberal,0
131,Dono de Negócio Familiar,0
131,Trabalhador Familiar,0
132,Assalariado com Carteira,2343.375189260187
132,Assalariado sem Carteira,420.8576751627909
132,Funcionário Público,856.5162454261426
132,Autônomo,0
132,Empregador,0
132,Profissional Liberal,250.354314647008
132,Dono de Negócio Familiar,0
132,Trabalhador Familiar,0
133,Assalariado com Carteira,10244.861379902073
133,Assalariado sem Carteira,1509.9686196020962
133,Funcionário Público,400.91307424944966
133,Autônomo,4118.4173878036445
133,Empregador,486.4992341010711
133,Profissional Liberal,1847.5868813637003
133,Dono de Negócio Familiar,1757.664650459245
133,Trabalhador Familiar,0
134,Assalariado com Carteira,5493.382105639426
134,Assalariado sem Carteira,691.3578656319369
134,Funcionário Público,668.2849734892204
134,Autônomo,4728.123107804748
134,Empregador,727.2825585283026
134,Profissional Liberal,372.0099490056573
134,Dono de Negócio Familiar,1841.970930333333
134,Trabalhador Familiar,183.5709714374999
135,Assalariado com Carteira,9293.753650573897
135,Assalariado sem Carteira,1246.6063650484386
135,Funcionário Público,504.20130518464697
135,Autônomo,3245.3542889124387
135,Empregador,47.06107391666667
135,Profissional Liberal,1297.8250561269347
135,Dono de Negócio Familiar,1809.9742989451483
135,Trabalhador Familiar,0
136,Assalariado com Carteira,13777.94700075163
136,Assalariado sem Carteira,1890.340043171792
136,Funcionário Público,513.3359190012667
136,Autônomo,5323.0858889708925
136,Empregador,915.1188739320887
136,Profissional Liberal,365.01732326836793
136,Dono de Negócio Familiar,685.8554594583334
136,Trabalhador Familiar,0
137,Assalariado com Carteira,6166.473357529111
137,Assalariado sem Carteira,3544.2183842476175
137,Funcionário Público,869.1173504999998
137,Autônomo,9363.405806269227
137,Empregador,142.74019262499993
137,Profissional Liberal,31.846894333333335
137,Dono de Negócio Familiar,769.4619883646251
137,Trabalhador Familiar,0
138,Assalariado com Carteira,7886.7147955551945
138,Assalariado sem Carteira,1637.2633998596357
138,Funcionário Público,243.15381725
138,Autônomo,1670.8843830875903
138,Empregador,0
138,Profissional Liberal,68.11857691929822
138,Dono de Negócio Familiar,550.7161369333334
138,Trabalhador Familiar,0
139,Assalariado com Carteira,6491.91520152861
139,Assalariado sem Carteira,1329.356350767399
139,Funcionário Público,2311.059100235173
139,Autônomo,2688.734079946779
139,Empregador,816.1749877557793
139,Profissional Liberal,235.31615097826096
139,Dono de Negócio Familiar,63.50678960825256
139,Trabalhador Familiar,231.50562747826095
140,Assalariado com Carteira,7942.297940354171
140,Assalariado sem Carteira,964.8608310346143
140,Funcionário Público,56.802585000000036
140,Autônomo,6204.320805057162
140,Empregador,0
140,Profissional Liberal,0
140,Dono de Negócio Familiar,749.7974914883423
140,Trabalhador Familiar,318.55716552307655
141,Assalariado com Carteira,8136.820672544431
141,Assalariado sem Carteira,619.9073314974505
141,Funcionário Público,1751.3792441268042
141,Autônomo,8958.347876755706
141,Empregador,669.5878716657811
141,Profissional Liberal,115.62552748809487
141,Dono de Negócio Familiar,1601.2369204992415
141,Trabalhador Familiar,0
142,Assalariado com Carteira,1852.0714280833624
142,Assalariado sem Carteira,2885.179911153195
142,Funcionário Público,508.3790264517263
142,Autônomo,10408.51742445725
142,Empregador,0
142,Profissional Liberal,0
142,Dono de Negócio Familiar,2020.0477068889677
142,Trabalhador Familiar,0
143,Assalariado com Carteira,0
143,Assalariado sem Carteira,0
143,Funcionário Público,0
143,Autônomo,0
143,Empregador,0
143,Profissional Liberal,0
143,Dono de Negócio Familiar,0
143,Trabalhador Familiar,0
144,Assalariado com Carteira,13127.26686466951
144,Assalariado sem Carteira,697.9660202671257
144,Funcionário Público,722.6803267031463
144,Autônomo,12774.286401111844
144,Empregador,877.0112978400001
144,Profissional Liberal,1846.963784534746
144,Dono de Negócio Familiar,43.73673988505742
144,Trabalhador Familiar,0
145,Assalariado com Carteira,1284.1973157826367
145,Assalariado sem Carteira,94.75159745454546
145,Funcionário Público,83.683025
145,Autônomo,888.2714461062205
145,Empregador,0
145,Profissional Liberal,0
145,Dono de Negócio Familiar,41.52105133333332
145,Trabalhador Familiar,0
146,Assalariado com Carteira,0
146,Assalariado sem Carteira,0
146,Funcionário Público,0
146,Autônomo,0
146,Empregador,0
146,Profissional Liberal,0
146,Dono de Negócio Familiar,0
146,Trabalhador Familiar,0
147,Assalariado com Carteira,5844.681071391777
147,Assalariado sem Carteira,0
147,Funcionário Público,664.9503885644795
147,Autônomo,6464.978781227391
147,Empregador,47.06107391666667
147,Profissional Liberal,147.65207153892197
147,Dono de Negócio Familiar,141.18322175000003
147,Trabalhador Familiar,0
148,Assalariado com Carteira,3083.7959148987857
148,Assalariado sem Carteira,1319.3566599592596
148,Funcionário Público,0
148,Autônomo,2085.9584220096144
148,Empregador,55.18095899999999
148,Profissional Liberal,717.8451506249996
148,Dono de Negócio Familiar,573.8116957692306
148,Trabalhador Familiar,0
149,Assalariado com Carteira,68.44721766666667
149,Assalariado sem Carteira,0
149,Funcionário Público,0
149,Autônomo,0
149,Empregador,0
149,Profissional Liberal,0
149,Dono de Negócio Familiar,0
149,Trabalhador Familiar,0
150,Assalariado com Carteira,2329.908168696587
150,Assalariado sem Carteira,703.8524932498046
150,Funcionário Público,0
150,Autônomo,5532.353911014078
150,Empregador,15.691651877300638
150,Profissional Liberal,450.4999811388267
150,Dono de Negócio Familiar,959.965875994189
150,Trabalhador Familiar,277.1447936515942
151,Assalariado com Carteira,5254.663699686067
151,Assalariado sem Carteira,425.09489399999995
151,Funcionário Público,242.86986095848454
151,Autônomo,12798.769563202033
151,Empregador,264.4428620416667
151,Profissional Liberal,0
151,Dono de Negócio Familiar,2024.6984977469783
151,Trabalhador Familiar,0
152,Assalariado com Carteira,7135.018101450429
152,Assalariado sem Carteira,294.80308270037744
152,Funcionário Público,1512.2978969123158
152,Autônomo,4621.365832912001
152,Empregador,0
152,Profissional Liberal,670.2281320354582
152,Dono de Negócio Familiar,339.00108237722634
152,Trabalhador Familiar,0
153,Assalariado com Carteira,5709.249860400414
153,Assalariado sem Carteira,914.4945662091502
153,Funcionário Público,1079.2055945859015
153,Autônomo,2243.93058389657
153,Empregador,33.80017011764706
153,Profissional Liberal,452.61901420433196
153,Dono de Negócio Familiar,331.850949143325
153,Trabalhador Familiar,0
154,Assalariado com Carteira,8407.440396017904
154,Assalariado sem Carteira,1278.559870234973
154,Funcionário Público,839.9933415097503
154,Autônomo,5567.691488072449
154,Empregador,111.62679750704102
154,Profissional Liberal,398.1716451032182
154,Dono de Negócio Familiar,558.3007330876048
154,Trabalhador Familiar,0
155,Assalariado com Carteira,1160.0157349405897
155,Assalariado sem Carteira,680.3878724618138
155,Funcionário Público,227.6422952954544
155,Autônomo,2779.054540034053
155,Empregador,467.65326566666636
155,Profissional Liberal,148.48451321428564
155,Dono de Negócio Familiar,610.4025190023007
155,Trabalhador Familiar,246.39337630188663
156,Assalariado com Carteira,10299.717007901312
156,Assalariado sem Carteira,124.42014720000006
156,Funcionário Público,1964.3531150224478
156,Autônomo,4423.833099607694
156,Empregador,414.8849359764706
156,Profissional Liberal,0
156,Dono de Negócio Familiar,383.8426189411766
156,Trabalhador Familiar,0
157,Assalariado com Carteira,2013.6371851633053
157,Assalariado sem Carteira,135.55051416666657
157,Funcionário Público,1388.230377368419
157,Autônomo,2998.040737486706
157,Empregador,0
157,Profissional Liberal,135.55051416666657
157,Dono de Negócio Familiar,314.33782153846147
157,Trabalhador Familiar,0
158,Assalariado com Carteira,4547.865722825346
158,Assalariado sem Carteira,462.0633982653058
158,Funcionário Público,107.25594240000005
158,Autônomo,1828.2593540816315
158,Empregador,0
158,Profissional Liberal,934.0776288750006
158,Dono de Negócio Familiar,48.243160297619056
158,Trabalhador Familiar,0
159,Assalariado com Carteira,11686.01897262962
159,Assalariado sem Carteira,1319.711123398316
159,Funcionário Público,1663.9879902083335
159,Autônomo,12502.163517584659
159,Empregador,603.7175011915597
159,Profissional Liberal,0
159,Dono de Negócio Familiar,1427.1913330530665
159,Trabalhador Familiar,0
160,Assalariado com Carteira,4530.2886696391615
160,Assalariado sem Carteira,1219.7238546274752
160,Funcionário Público,199.0858225516091
160,Autônomo,6233.878936360736
160,Empregador,267.90113425
160,Profissional Liberal,0
160,Dono de Negócio Familiar,245.71927800000012
160,Trabalhador Familiar,0
161,Assalariado com Carteira,17917.34665968561
161,Assalariado sem Carteira,2334.8617684927767
161,Funcionário Público,1687.080396172038
161,Autônomo,8754.915175499673
161,Empregador,102.04016915662675
161,Profissional Liberal,882.4127256329117
161,Dono de Negócio Familiar,1526.9348467498812
161,Trabalhador Familiar,0
162,Assalariado com Carteira,9082.227912097245
162,Assalariado sem Carteira,1826.0846030699695
162,Funcionário Público,1107.0174517898708
162,Autônomo,4120.953449618995
162,Empregador,648.6048003231199
162,Profissional Liberal,217.0583192265384
162,Dono de Negócio Familiar,821.169405778184
162,Trabalhador Familiar,0
163,Assalariado com Carteira,9367.128215948065
163,Assalariado sem Carteira,21.352845871921254
163,Funcionário Público,923.2601661306982
163,Autônomo,4463.596993523646
163,Empregador,694.81114311928
163,Profissional Liberal,880.5710880000004
163,Dono de Negócio Familiar,968.770416094
163,Trabalhador Familiar,0
164,Assalariado com Carteira,9201.453425693171
164,Assalariado sem Carteira,86.1256722976191
164,Funcionário Público,7.4801095529411885
164,Autônomo,1062.909604236323
164,Empregador,76.76575560000003
164,Profissional Liberal,0
164,Dono de Negócio Familiar,71.28324439285718
164,Trabalhador Familiar,0
165,Assalariado com Carteira,10997.487860692567
165,Assalariado sem Carteira,723.0894285974339
165,Funcionário Público,304.72584193939394
165,Autônomo,2187.1731721245046
165,Empregador,34.05756747081723
165,Profissional Liberal,12.314929714285729
165,Dono de Negócio Familiar,73.661742658986185
165,Trabalhador Familiar,0
166,Assalariado com Carteira,21747.621109283926
166,Assalariado sem Carteira,1642.105879715214
166,Funcionário Público,256.5337698397408
166,Autônomo,4095.3848356354533
166,Empregador,451.2293934163273
166,Profissional Liberal,1391.059895664937
166,Dono de Negócio Familiar,768.934191003993
166,Trabalhador Familiar,0
167,Assalariado com Carteira,23607.285053871597
167,Assalariado sem Carteira,3689.1098190769053
167,Funcionário Público,1436.930369599963
167,Autônomo,4656.348420250388
167,Empregador,1029.9120633807106
167,Profissional Liberal,1234.8875494991255
167,Dono de Negócio Familiar,1838.989084183128
167,Trabalhador Familiar,0
168,Assalariado com Carteira,15060.351672679928
168,Assalariado sem Carteira,1456.202936393997
168,Funcionário Público,1108.1533312949969
168,Autônomo,2552.6030111435393
168,Empregador,0
168,Profissional Liberal,1882.958955784904
168,Dono de Negócio Familiar,98.24467681447955
168,Trabalhador Familiar,0
169,Assalariado com Carteira,9951.26969462044
169,Assalariado sem Carteira,1394.1063308581859
169,Funcionário Público,1193.9530112878483
169,Autônomo,5389.58807934534
169,Empregador,273.6168002863159
169,Profissional Liberal,65.84986751351346
169,Dono de Negócio Familiar,759.5294439211665
169,Trabalhador Familiar,0
170,Assalariado com Carteira,10852.139567408465
170,Assalariado sem Carteira,1554.8826205009373
170,Funcionário Público,1803.1915061807488
170,Autônomo,4536.838004174566
170,Empregador,34.05756747081723
170,Profissional Liberal,778.9288479886059
170,Dono de Negócio Familiar,307.40710921006337
170,Trabalhador Familiar,0
171,Assalariado com Carteira,7455.801739666721
171,Assalariado sem Carteira,1130.5315716699374
171,Funcionário Público,349.29461665338863
171,Autônomo,4732.836165535437
171,Empregador,0
171,Profissional Liberal,1141.9245241289593
171,Dono de Negócio Familiar,0
171,Trabalhador Familiar,0
172,Assalariado com Carteira,5563.2648881170035
172,Assalariado sem Carteira,239.83109193749982
172,Funcionário Público,570.7921887051976
172,Autônomo,4266.185845285738
172,Empregador,616.9019216363631
172,Profissional Liberal,137.05045464274184
172,Dono de Negócio Familiar,13.820573076923077
172,Trabalhador Familiar,0
173,Assalariado com Carteira,4882.16659969228
173,Assalariado sem Carteira,429.6693659999997
173,Funcionário Público,463.8248843538464
173,Autônomo,2834.084591030173
173,Empregador,411.13629918425096
173,Profissional Liberal,0
173,Dono de Negócio Familiar,0
173,Trabalhador Familiar,0
174,Assalariado com Carteira,1849.0294708018546
174,Assalariado sem Carteira,541.0460381851558
174,Funcionário Público,391.818260112782
174,Autônomo,5867.29685129313
174,Empregador,0
174,Profissional Liberal,970.8205817631581
174,Dono de Negócio Familiar,485.95945366666655
174,Trabalhador Familiar,0
175,Assalariado com Carteira,2035.3623444493965
175,Assalariado sem Carteira,914.5714888222224
175,Funcionário Público,0
175,Autônomo,5310.4248043591615
175,Empregador,0
175,Profissional Liberal,0
175,Dono de Negócio Familiar,1546.6507414730156
175,Trabalhador Familiar,268.20589274285703
176,Assalariado com Carteira,2231.141094379692
176,Assalariado sem Carteira,1617.6098110872726
176,Funcionário Público,449.32640585454544
176,Autônomo,8365.829073766008
176,Empregador,491.1475029117647
176,Profissional Liberal,399.7087645090907
176,Dono de Negócio Familiar,755.4224259669736
176,Trabalhador Familiar,4367.150194145452
177,Assalariado com Carteira,290.85287129729755
177,Assalariado sem Carteira,163.5808879459462
177,Funcionário Público,40.299166
177,Autônomo,960.4865657001536
177,Empregador,83.59703464864877
177,Profissional Liberal,0
177,Dono de Negócio Familiar,355.64013145946
177,Trabalhador Familiar,0
178,Assalariado com Carteira,722.3783918064508
178,Assalariado sem Carteira,0
178,Funcionário Público,279.5584367170957
178,Autônomo,286.70730263157895
178,Empregador,0
178,Profissional Liberal,0
178,Dono de Negócio Familiar,0
178,Trabalhador Familiar,0
179,Assalariado com Carteira,0
179,Assalariado sem Carteira,0
179,Funcionário Público,0
179,Autônomo,0
179,Empregador,0
179,Profissional Liberal,0
179,Dono de Negócio Familiar,0
179,Trabalhador Familiar,0
180,Assalariado com Carteira,3887.550154058606
180,Assalariado sem Carteira,1176.9721566334688
180,Funcionário Público,408.3596239895132
180,Autônomo,7397.057697329654
180,Empregador,481.9806577777777
180,Profissional Liberal,250.22519111111112
180,Dono de Negócio Familiar,843.0036157854254
180,Trabalhador Familiar,0
181,Assalariado com Carteira,5403.999283413141
181,Assalariado sem Carteira,1098.3170283118948
181,Funcionário Público,1609.1756977864559
181,Autônomo,3795.6153883323573
181,Empregador,0
181,Profissional Liberal,0
181,Dono de Negócio Familiar,664.0272188004056
181,Trabalhador Familiar,147.64538491929818
182,Assalariado com Carteira,6261.849701002429
182,Assalariado sem Carteira,801.8698221954264
182,Funcionário Público,1113.9592050754702
182,Autônomo,7310.273670236407
182,Empregador,0
182,Profissional Liberal,0
182,Dono de Negócio Familiar,1566.1330741062418
182,Trabalhador Familiar,0
183,Assalariado com Carteira,1654.8626870124233
183,Assalariado sem Carteira,0
183,Funcionário Público,1248.6327408949774
183,Autônomo,4904.735952838792
183,Empregador,0
183,Profissional Liberal,0
183,Dono de Negócio Familiar,0
183,Trabalhador Familiar,0
184,Assalariado com Carteira,2116.154614027266
184,Assalariado sem Carteira,457.6764579659092
184,Funcionário Público,284.7892660376821
184,Autônomo,1930.4014747272743
184,Empregador,47.16859589473683
184,Profissional Liberal,0
184,Dono de Negócio Familiar,140.69255892857134
184,Trabalhador Familiar,0
185,Assalariado com Carteira,2170.891788466663
185,Assalariado sem Carteira,343.1158840028448
185,Funcionário Público,0
185,Autônomo,2356.37861531262
185,Empregador,0
185,Profissional Liberal,0
185,Dono de Negócio Familiar,144.929129265306
185,Trabalhador Familiar,0
186,Assalariado com Carteira,1425.3389460442618
186,Assalariado sem Carteira,96.0774364898988
186,Funcionário Público,0
186,Autônomo,927.7112879897561
186,Empregador,85.93855556962038
186,Profissional Liberal,118.742190379747
186,Dono de Negócio Familiar,0
186,Trabalhador Familiar,0
187,Assalariado com Carteira,2258.9029641703423
187,Assalariado sem Carteira,1048.8628098657944
187,Funcionário Público,74.34339054545454
187,Autônomo,5786.0118951949025
187,Empregador,185.89257274358962
187,Profissional Liberal,0
187,Dono de Negócio Familiar,604.5622709824263
187,Trabalhador Familiar,0
188,Assalariado com Carteira,3445.876803208869
188,Assalariado sem Carteira,279.7254403505156
188,Funcionário Público,902.4450486365847
188,Autônomo,2923.347772911552
188,Empregador,0
188,Profissional Liberal,0
188,Dono de Negócio Familiar,747.6168227109016
188,Trabalhador Familiar,0
189,Assalariado com Carteira,4001.430111773686
189,Assalariado sem Carteira,141.8699424744191
189,Funcionário Público,1123.5161923773658
189,Autônomo,4865.612661888711
189,Empregador,0
189,Profissional Liberal,102.04016915662675
189,Dono de Negócio Familiar,459.69836704639084
189,Trabalhador Familiar,0
190,Assalariado com Carteira,9134.174396572298
190,Assalariado sem Carteira,1979.0022440570087
190,Funcionário Público,1789.88054271336
190,Autônomo,1580.8256097392332
190,Empregador,617.0069385532963
190,Profissional Liberal,92.27213641176469
190,Dono de Negócio Familiar,196.37465021176476
190,Trabalhador Familiar,0
191,Assalariado com Carteira,6635.9954155936275
191,Assalariado sem Carteira,0
191,Funcionário Público,540.9133743076047
191,Autônomo,996.4236539541803
191,Empregador,513.4668837446806
